order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date,payment_type,payment_value,payment_installments,order_item_id,product_id,seller_id,price,freight_value,customer_city,customer_state,seller_city,seller_state,product_photos_qty,product_category_name
aa466a92af916f9f68e56fce7d3a21b1,2c5491a76ec0a56db58282ea7ae70617,delivered,2018-07-03 01:17:32,2018-07-11 22:52:20,credit_card,159.07,1.0,1.0,4f84ff0aab6b53675317e34f2406ea99,52f9db5cfb423382a2fa5c9e39303202,139.99,19.08,rio de janeiro,RJ,echapora,SP,1.0,health_beauty
c619ac0f9cdcfcebdfb9490451166da4,e5f6020aa61432f0dcb0fcda1c5113d9,delivered,2017-05-23 15:28:58,2017-06-12 16:48:13,credit_card,159.04,1.0,1.0,011967a30ceeaa86acb72e79664544ad,e2aee0892199b1d92530e371abd825bf,99.9,59.14,jequie,BA,rolandia,PR,1.0,sports_leisure
31ef15cb5a3faa4df17e96b09cd8c1a1,19c6be9e0d7588d54ad848d44abeae95,delivered,2017-11-29 18:27:30,2017-12-11 21:44:51,credit_card,34.0,1.0,1.0,da023890ca0515244ea89dc905faceba,8b321bb669392f5163d04c59e235e066,19.9,14.1,brasilia,DF,sao paulo,SP,1.0,auto
dc400373e624e9b0435847a79813c658,4a00f00d951c167739888a1f16c56e8e,delivered,2018-01-14 18:49:14,2018-01-20 14:28:43,voucher,48.91,1.0,1.0,91910bbde68f7027e850dcd82b25c5bb,2e1a7d075abe038c1b2743005fe42ff1,39.9,9.34,pedreira,SP,sao paulo,SP,1.0,perfumery
dc400373e624e9b0435847a79813c658,4a00f00d951c167739888a1f16c56e8e,delivered,2018-01-14 18:49:14,2018-01-20 14:28:43,credit_card,0.33,1.0,1.0,91910bbde68f7027e850dcd82b25c5bb,2e1a7d075abe038c1b2743005fe42ff1,39.9,9.34,pedreira,SP,sao paulo,SP,1.0,perfumery
09d3f9f1be63c067456cc619076685a1,b6f05b99667a02c3722610a7bb6b4062,delivered,2017-08-23 15:40:22,2017-08-29 21:36:55,credit_card,63.86,1.0,1.0,2d2fbde9939c282238dc0847b04c5018,ce27a3cc3c8cc1ea79d11e561e9bebb6,52.0,11.86,conchas,SP,sao paulo,SP,4.0,computers_accessories
e3a83a19707a6f27e4fde8d6b13d43f4,39f944145e00598d075faec0bb1f447a,delivered,2017-09-10 22:32:14,2017-09-18 18:48:54,boleto,177.36,1.0,1.0,9a36241ab9d33e23d58b50eddb5097c9,1acde099eb406aa220b1169b188b42da,159.0,18.36,juiz de fora,MG,sao paulo,SP,2.0,furniture_decor
7d2286ec219f58023352077d938dee48,5d6e19aed6284c2fcb4b1a0eba6820de,delivered,2018-08-21 16:45:44,2018-08-23 21:03:46,credit_card,143.94,1.0,1.0,bcd58b852a3b0152b6b384c4e4474ba2,8b321bb669392f5163d04c59e235e066,132.0,11.94,santana de parnaiba,SP,sao paulo,SP,2.0,cool_stuff
ec1fc57b72a7bbe5b32f9c606510db76,559f9d302aa523b2dd718e956f248db5,delivered,2018-05-27 17:59:00,2018-06-12 20:48:48,credit_card,174.42,2.0,1.0,e15746c8f73cb5e9d74ae01533fa02a5,b19f3ca2ea475913750f25a5c37c8d8f,139.9,34.52,sao paulo,SP,divinopolis,MG,1.0,housewares
16c24987724018f73b746aacfbb5f8e8,ffdc2af7160aed3bad21cbc8ec68c0c5,delivered,2017-05-20 02:48:00,2017-06-16 16:52:02,boleto,180.45,1.0,1.0,f3dbf072e817667fbde052aae313cce1,973f21788dfab357250f69a8dcb7ddee,135.0,45.45,belo horizonte,MG,claudio,MG,1.0,sports_leisure
75f433fd5ff62807235cb08b520c3c49,c40c7807639289e3f1308ac6e5bc104f,delivered,2017-07-28 11:25:16,2017-08-07 20:41:57,credit_card,165.57,3.0,1.0,f9be8e0e5acd947d8f49dbc390b9ab20,4a3ca9315b744ce9f8e9374361493884,153.0,12.57,potirendaba,SP,ibitinga,SP,1.0,bed_bath_table
bca3dc20a3ec02261c5b17dc270e9e65,90065cd5c7c581bf099b1b9bd589a3fe,delivered,2017-12-05 10:34:52,2018-01-04 16:57:16,boleto,101.34,1.0,1.0,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,84.99,16.35,camanducaia,MG,santo andre,SP,1.0,perfumery
bbd64b019b5ea3ed83a114cc665328ff,3e87356efef361b40b30fd699f9e5638,delivered,2018-03-07 15:37:22,2018-03-10 00:05:13,credit_card,69.32,5.0,1.0,3f13f4fabd1eafe564af941a8ee8e279,5a8e7d5003a1f221f9e1d6e411de7c23,59.9,9.42,campinas,SP,campinas,SP,2.0,furniture_decor
74c951ce0835b2741d3014321ae9c480,e26eb46e8146dedecc6524e5d9771047,delivered,2018-08-20 17:38:55,2018-08-22 19:29:04,credit_card,139.56,5.0,1.0,b4bcc9155de9c60e343ecbff22b86dc8,f8db351d8c4c4c22c6835c19a46f01b0,129.9,9.66,osasco,SP,salto,SP,4.0,cool_stuff
4e2160ff7a61b2bf4fbd2e527ea924d3,ea36ec29b56eded534644f21b9561efc,delivered,2018-02-09 13:48:17,2018-02-22 17:14:00,credit_card,54.36,1.0,1.0,72d3bf1d3a790f8874096fcf860e3eff,0bae85eb84b9fb3bd773911e89288d54,38.25,16.11,londrina,PR,itajai,SP,2.0,toys
b75b4f6e7c5fe3fa05707992a88d9d38,83da8aec5d2e8b2847e6ca45bea5588f,delivered,2018-08-02 14:41:02,2018-08-10 22:12:19,credit_card,436.7,5.0,1.0,de170bfa7e0f492c75a0f270fc44f629,11742f81550ac064cc9a40f67151d9ad,412.0,24.7,nova odessa,SP,catanduva,SP,2.0,air_conditioning
2b72a32a2c3e93fa260ca7655073886f,5265029daa29cc08d86b9f96cd99d03f,delivered,2018-04-18 15:40:36,2018-05-03 13:03:03,credit_card,1255.43,10.0,1.0,cc3181a81384b6fc34602d49cb6068a6,e882b2a25a10b9c057cc49695f222c19,1148.0,107.43,garuva,SC,teresopolis,RJ,1.0,home_appliances_2
3d087f98b006ae162b5e3b56e7bfdb4a,993a76ab0714792eb45d4ebdd58e9a1c,delivered,2018-01-05 11:04:11,2018-01-23 17:41:57,credit_card,72.64,7.0,1.0,306599a052830af3cfebe42ee7a79dde,53e4c6e0f4312d4d2107a8c9cddf45cd,55.0,17.64,marechal candido rondon,PR,pedreira,SP,1.0,housewares
a7076e7aba13de8b66d95a55811290ed,1ae196062dab95e434e781a5319f0ab9,delivered,2018-05-14 11:04:55,2018-05-21 20:32:38,boleto,51.79,1.0,1.0,10d9c039b5dcb3b2a4a4fd507fd187a0,7ad32824caee82087b3e2e5f33b1bf32,39.0,12.79,sao paulo,SP,ibitinga,SP,2.0,bed_bath_table
d7f4e2f755cf2f40aa7c39804cfe01c4,18ad705482141f60ad05945506ef2b9e,delivered,2017-11-26 12:50:56,2017-12-08 17:02:43,credit_card,0.23,1.0,1.0,cec09725da5ed01471d9a505e7389d37,4d6d651bd7684af3fffabd5f08d12e5a,69.9,20.98,uberlandia,MG,jau,SP,1.0,sports_leisure
d7f4e2f755cf2f40aa7c39804cfe01c4,18ad705482141f60ad05945506ef2b9e,delivered,2017-11-26 12:50:56,2017-12-08 17:02:43,voucher,30.22,1.0,1.0,cec09725da5ed01471d9a505e7389d37,4d6d651bd7684af3fffabd5f08d12e5a,69.9,20.98,uberlandia,MG,jau,SP,1.0,sports_leisure
d7f4e2f755cf2f40aa7c39804cfe01c4,18ad705482141f60ad05945506ef2b9e,delivered,2017-11-26 12:50:56,2017-12-08 17:02:43,voucher,30.22,1.0,1.0,cec09725da5ed01471d9a505e7389d37,4d6d651bd7684af3fffabd5f08d12e5a,69.9,20.98,uberlandia,MG,jau,SP,1.0,sports_leisure
d7f4e2f755cf2f40aa7c39804cfe01c4,18ad705482141f60ad05945506ef2b9e,delivered,2017-11-26 12:50:56,2017-12-08 17:02:43,voucher,30.21,1.0,1.0,cec09725da5ed01471d9a505e7389d37,4d6d651bd7684af3fffabd5f08d12e5a,69.9,20.98,uberlandia,MG,jau,SP,1.0,sports_leisure
6f5a2dbe5ccce73a9d053a542baabd1c,4d6793a25de1f63ca63869c6cd4b7b1f,delivered,2018-06-26 10:58:48,2018-07-07 17:37:38,credit_card,307.64,4.0,1.0,a630323d497e2acc89574e8b792c6936,e9bc59e7b60fc3063eb2290deda4cced,139.5,14.32,curitiba,PR,maringa,PR,1.0,computers_accessories
6f5a2dbe5ccce73a9d053a542baabd1c,4d6793a25de1f63ca63869c6cd4b7b1f,delivered,2018-06-26 10:58:48,2018-07-07 17:37:38,credit_card,307.64,4.0,2.0,a630323d497e2acc89574e8b792c6936,e9bc59e7b60fc3063eb2290deda4cced,139.5,14.32,curitiba,PR,maringa,PR,1.0,computers_accessories
66f6b3a33b0339acbf55dd71977c4293,282d52f23f7c0ece9340d411c4d2cdd9,delivered,2017-12-01 20:39:26,2017-12-18 22:29:05,credit_card,85.24,1.0,1.0,e9def91e99c8ecb7c5cef5e31506a056,850f4f8af5ea87287ac68de36e29107f,69.99,15.25,rio de janeiro,RJ,sao paulo,SP,2.0,toys
2f246ee329fce6932458bc7a10625d2a,45f9053fc8b24a6d5afa05b6d1b330ab,delivered,2017-05-26 18:35:51,2017-06-09 08:26:30,credit_card,41.69,4.0,1.0,060109450b2f49e4d5c4fdfd3d8ebc34,f8db351d8c4c4c22c6835c19a46f01b0,24.9,16.79,ibirataia,BA,salto,SP,3.0,housewares
d65c179a817be22977e263fbc1a4fef4,e20e5dab42cf2fc3a11d1c89e087122b,delivered,2017-08-09 21:43:53,2017-08-18 21:09:45,credit_card,96.02,9.0,1.0,aa8627a375771ab01288705307ec4ae5,e333046ce6517bd8bb510291d44f0130,75.0,21.02,vila velha,ES,ipaussu,SP,1.0,housewares
2babe10ce6bcb68b1e3bd35e24424466,debcdbb31583da1dbb6560b95ee39b18,delivered,2018-08-09 22:52:27,2018-08-15 00:27:44,credit_card,26.29,1.0,1.0,c985e917daf44dfe2779833209017098,95ec4458365c4d11f452ccf538377619,18.9,7.39,francisco morato,SP,limeira,SP,1.0,housewares
ac64f79a33bfa575fc5a17e7926df3d5,51a8d592336a414fea21f12534b0f797,delivered,2018-04-01 18:27:01,2018-04-04 19:47:44,credit_card,1119.6,10.0,1.0,bd9fca6bf4bdcbf4094d7bc11415dfe5,ba90964cff9b9e0e6f32b23b82465f7b,1099.0,20.6,sao paulo,SP,guarulhos,SP,6.0,small_appliances
727412faf7aef5ef3c7e0f03350d80c7,df01594ad086f53bdbbf927198981446,delivered,2017-04-19 13:45:55,2017-05-09 09:03:57,boleto,83.1,1.0,1.0,eebe0f0f8b8d4e13e07a558b90e1a6dd,d2374cbcbb3ca4ab1086534108cc3ab7,65.9,17.2,nova iguacu,RJ,ibitinga,SP,1.0,bed_bath_table
cedd898e1a953e9a8f3d763a364f6717,d44c356f894fa28cffe33c455abb72ba,delivered,2017-08-17 17:03:31,2017-08-25 17:45:17,voucher,44.0,1.0,1.0,eb719445ec882a7b60518fd8b55c1b0f,7e3f87d16fb353f408d467e74fbd8014,28.9,15.1,cachoeiro de itapemirim,ES,sao paulo,SP,3.0,computers_accessories
858505c5992f35429d07aae37bad60a8,0fa5382628eea6bbb19fde8b076dfdfb,delivered,2018-08-16 10:39:48,2018-08-27 22:53:39,credit_card,44.41,4.0,1.0,18b0e642cbae7251e60a64aa07dd9eb9,85d9eb9ddc5d00ca9336a2219c97bb13,22.32,22.09,alfredo chaves,ES,belo horizonte,MG,2.0,computers_accessories
6cb134bb285a64b0425d1fdaa00d4214,d854800a320bbb07b484f76894e4638f,delivered,2018-07-01 20:54:21,2018-07-10 22:12:13,credit_card,2031.09,1.0,1.0,463cdd8acfe23847f35e29076df0bbbd,c3acdfac4e3e97ff87529454fbc03642,1999.0,32.09,arapongas,PR,sao paulo,SP,3.0,watches_gifts
f11e9516ca2b6091b64f2e2ea0ebebb3,7d527c98f408420a9d5c953e5b89215e,delivered,2018-02-22 20:53:14,2018-03-28 22:04:44,credit_card,222.68,1.0,1.0,7a10781637204d8d10485c71a6108a2e,4869f7a5dfa277a7dca6462dcf3b52b2,204.0,18.68,tres coracoes,MG,guariba,SP,1.0,watches_gifts
4d4ef6cd8147028ffd8c18dc0f6e3050,9afa8a81202f94d96ffed6977f09ea63,delivered,2018-08-24 19:01:02,2018-08-31 01:13:33,credit_card,87.58,8.0,1.0,027cdd14a677a5834bc67a9789db5021,81f89e42267213cb94da7ddc301651da,69.0,18.58,santa rita do sapucai,MG,presidente prudente,SP,1.0,perfumery
0438fc3e115633e11a93c878a1591016,369ec69ef76c47e51980b88a5740dc1b,delivered,2018-08-11 20:58:44,2018-08-20 22:57:43,credit_card,264.22,3.0,1.0,afeeea6271148ee1bb15173b8187c431,53243585a1d6dc2643021fd1853d8905,249.0,15.22,andorinha,BA,lauro de freitas,BA,1.0,telephony
3faf126d8a3b0684272791cd3c6cf3fe,824841f5112b77c04e832f5a46c2d733,delivered,2018-02-25 14:13:44,2018-03-07 18:31:53,credit_card,368.11,8.0,1.0,e4d325bd1eea550509bdbbc5c3301fc1,7178f9f4dd81dcef02f62acdf8151e01,349.9,18.21,jacarei,SP,videira,SC,1.0,perfumery
0b0f3c7a9bcb6ad1fccab28f9240da6f,7bb3b0d45b4e1a13cd914e4a135e6bd9,delivered,2018-07-11 17:22:56,2018-07-13 20:56:37,credit_card,96.47,1.0,1.0,d929915b6b69f9c91192c898b6fc21fc,97512d3fc193b2d1dfcdba0f9d1f0f8a,64.99,31.48,sao paulo,SP,sao paulo,SP,4.0,computers_accessories
65f78a0e1f8b80c4f6d8d5c6073b8601,1910935b7377a45bca463c844d7a071e,delivered,2018-07-31 16:16:19,2018-08-06 17:36:34,credit_card,221.28,2.0,1.0,242e1933d9cb1c789d3c6a3f2d083ba0,e48b04bf1aa1ef711caebeb7aede6180,185.9,35.38,sao paulo,SP,curitiba,PR,1.0,toys
b7e4aca3e798d20643faacb681272a9c,be64f74b2773efd8d765f8417b65d276,delivered,2017-10-11 17:31:49,2017-10-25 20:21:43,credit_card,172.42,5.0,1.0,7d935f57cbfeccf7e6952dd286c3eba6,fa1c13f2614d7b5c4749cbc52fecda94,154.9,17.52,casa nova,BA,sumare,SP,1.0,watches_gifts
b52d29abb97a3978df1d8922bfe36fbe,ed034127e0801850ca9162dd9de7a106,delivered,2018-05-09 17:11:41,2018-05-21 15:38:36,credit_card,283.54,5.0,1.0,5f42d57952b7815098979a5c4fa6f82a,c70c1b0d8ca86052f45a432a38b73958,110.32,17.16,anapolis,GO,hortolandia,SP,1.0,health_beauty
b52d29abb97a3978df1d8922bfe36fbe,ed034127e0801850ca9162dd9de7a106,delivered,2018-05-09 17:11:41,2018-05-21 15:38:36,credit_card,283.54,5.0,2.0,6463e442310f2f4f321c83a32d8c662b,4be6b962d83299498bae2190f95d6566,138.9,17.16,anapolis,GO,sao carlos,SP,1.0,health_beauty
3f596c69e8e78788530d898331118c7c,6230e4c4b38009c58b83aa90c2603ed9,delivered,2017-11-25 16:23:49,2017-12-12 00:35:02,credit_card,44.37,3.0,1.0,2eb384017334e47db9ccf364216799df,98dac6635aee4995d501a3972e047414,21.15,23.22,vitoria da conquista,BA,sao paulo,SP,1.0,housewares
0c228d925a49aa5e3b35febb948f4f72,ee4a4b5842e03fbaff366b9459e08b95,delivered,2018-07-24 12:45:26,2018-07-30 16:56:35,credit_card,161.01,2.0,1.0,a526c4bc0a48c0e4345f97af496d87cd,7b07b3c7487f0ea825fc6df75abd658b,144.9,16.11,niteroi,RJ,sao paulo,SP,1.0,sports_leisure
6cc4eb51469dec50a6130fe1cd07b7f9,a207382f0f563c1f430ef732ade9d9ff,delivered,2017-05-08 12:22:44,2017-05-19 15:55:47,credit_card,139.17,6.0,1.0,d458378a178cd7cae60052319cebf235,aba1721a889e04decc910aa13b768ef4,131.0,8.17,guarulhos,SP,sao paulo,SP,2.0,stationery
4709741e829775567b92abc42437b461,bd13582471af02ce718568d9cf8bbd93,delivered,2018-03-29 22:46:19,2018-04-09 23:52:06,credit_card,117.74,8.0,1.0,b4b817e5f2c4efc8253b4b679c653847,972d0f9cf61b499a4812cf0bfa3ad3c4,94.5,23.24,praia grande,SP,brusque,SC,1.0,bed_bath_table
0341b60065c49221a27293793f11b117,cf4604a56d4e374de013f1ec35280d00,delivered,2018-04-22 14:26:17,2018-05-20 18:19:35,credit_card,125.33,4.0,1.0,41c24b8ce92d1a2cac62db5edfd088b2,4869f7a5dfa277a7dca6462dcf3b52b2,102.9,22.43,salvador,BA,guariba,SP,1.0,watches_gifts
25ebb07a1069a75d3cb9baf0a94f22d0,d76dc2ed3d9f58905f39deea067fd40f,delivered,2018-07-22 06:24:50,2018-07-30 18:05:46,credit_card,201.42,8.0,1.0,feeed1b9f26cce6eb3cb81af65eddd9e,381c83fdca332ea6afd896da20bf6e4a,182.0,19.42,belo horizonte,MG,curitiba,PR,1.0,watches_gifts
c2d07d9078b700b9198a126183867c16,20c5718e5f50e1e3800046039376e216,delivered,2018-08-14 17:48:09,2018-08-21 14:06:44,credit_card,30.79,2.0,1.0,48b68cf8eebb10e4dbf1b1ba6cf00107,0951a6e282947e09cd47969f4ed0b47f,18.0,12.79,irapua,SP,taboao da serra,SP,1.0,health_beauty
25d47ee9a060a0359e8a10a858fc39a1,3271f9dc34c1d718be03cff03dec7acd,delivered,2017-12-19 13:02:13,2018-01-12 10:46:56,boleto,190.48,1.0,1.0,165f86fe8b799a708a20ee4ba125c289,7ddcbb64b5bc1ef36ca8c151f6ec77df,166.99,23.49,aguas lindas de goias,GO,sao paulo,SP,1.0,cool_stuff
cf0ac4e12ad66c28302fc103670222fa,70ab5e994ea383619a19687837eedbbc,delivered,2017-10-25 13:32:46,2017-10-28 13:03:21,boleto,33.77,1.0,1.0,c3fff1789c3ee48e562e3ce051a4fa3f,ef506c96320abeedfb894c34db06f478,25.99,7.78,sao paulo,SP,sao paulo,SP,1.0,telephony
43488f856ed3fa3e7d3f8228755d383b,5a58afc695ee03b9baca01d4afa52cec,delivered,2017-07-31 19:05:32,2017-08-14 15:07:37,credit_card,27.77,2.0,1.0,674d9e3c3964c35239687c920b19a307,2138ccb85b11a4ec1e37afbd1c8eda1f,29.99,25.63,caruaru,PE,sao paulo,SP,3.0,telephony
43488f856ed3fa3e7d3f8228755d383b,5a58afc695ee03b9baca01d4afa52cec,delivered,2017-07-31 19:05:32,2017-08-14 15:07:37,credit_card,27.85,2.0,1.0,674d9e3c3964c35239687c920b19a307,2138ccb85b11a4ec1e37afbd1c8eda1f,29.99,25.63,caruaru,PE,sao paulo,SP,3.0,telephony
32bda40452bf0485c310bca24eb53886,ebfb3f2e532c37d5a959ded000c9f603,delivered,2018-07-06 18:16:06,2018-07-16 13:11:06,boleto,44.87,1.0,1.0,8899e549604c83a99da5fd3ec51d955d,ce27a3cc3c8cc1ea79d11e561e9bebb6,31.99,12.88,jaboticabal,SP,sao paulo,SP,4.0,cool_stuff
2728209b1b0553533bce4afc52716b60,8e2e23cac1496c337274b16fb7d57886,delivered,2017-10-24 14:23:58,2017-11-01 19:18:41,boleto,383.98,1.0,1.0,b573e2860f2732edf610345956e81bb9,165fc07beebdcb6190fba8a06db2a449,175.0,16.99,porto alegre,RS,maringa,PR,1.0,computers_accessories
2728209b1b0553533bce4afc52716b60,8e2e23cac1496c337274b16fb7d57886,delivered,2017-10-24 14:23:58,2017-11-01 19:18:41,boleto,383.98,1.0,2.0,b573e2860f2732edf610345956e81bb9,165fc07beebdcb6190fba8a06db2a449,175.0,16.99,porto alegre,RS,maringa,PR,1.0,computers_accessories
b335cf4d393acc627b82e83b3b3711fe,47c42b50ab59928b531c450e672ce223,delivered,2018-06-12 20:54:25,2018-06-22 15:48:47,boleto,83.22,1.0,1.0,f8d86453c62a01cc2920531c0bdf194d,7ad41305e96a6cab8294cd65891e9a86,60.0,23.22,sao paulo,SP,rio bonito,SP,3.0,sports_leisure
59d34e1064930d037d30041b73683aa7,8397274a8680c08c3208912c33d63809,delivered,2017-11-09 21:08:01,2017-11-16 16:52:00,voucher,81.86,1.0,1.0,62224b433a431310bf27129938ad9f64,7b07b3c7487f0ea825fc6df75abd658b,84.94,12.93,sao jose do rio preto,SP,sao paulo,SP,6.0,sports_leisure
59d34e1064930d037d30041b73683aa7,8397274a8680c08c3208912c33d63809,delivered,2017-11-09 21:08:01,2017-11-16 16:52:00,credit_card,16.01,1.0,1.0,62224b433a431310bf27129938ad9f64,7b07b3c7487f0ea825fc6df75abd658b,84.94,12.93,sao jose do rio preto,SP,sao paulo,SP,6.0,sports_leisure
6f6665c1d76e55561978ccb45bdcafc6,12ae89712aa5a178c22147486d3cd310,delivered,2017-02-23 08:03:00,2017-03-02 09:23:07,credit_card,109.26,1.0,1.0,d86db9a9e478ff057c0541537639a10e,cca3071e3e9bb7d12640c9fbe2301306,21.9,14.52,rio de janeiro,RJ,ibitinga,SP,1.0,furniture_decor
6f6665c1d76e55561978ccb45bdcafc6,12ae89712aa5a178c22147486d3cd310,delivered,2017-02-23 08:03:00,2017-03-02 09:23:07,credit_card,109.26,1.0,2.0,d86db9a9e478ff057c0541537639a10e,cca3071e3e9bb7d12640c9fbe2301306,21.9,14.52,rio de janeiro,RJ,ibitinga,SP,1.0,furniture_decor
6f6665c1d76e55561978ccb45bdcafc6,12ae89712aa5a178c22147486d3cd310,delivered,2017-02-23 08:03:00,2017-03-02 09:23:07,credit_card,109.26,1.0,3.0,d86db9a9e478ff057c0541537639a10e,cca3071e3e9bb7d12640c9fbe2301306,21.9,14.52,rio de janeiro,RJ,ibitinga,SP,1.0,furniture_decor
db5fdbee9ab29d55f24c329246e6fe51,3487bedbddf4797d7308d0aa43dcf30b,delivered,2017-06-17 13:16:44,2017-06-26 15:58:13,credit_card,104.37,3.0,1.0,55945cf4a4e6def88dcc8996a581608a,e9779976487b77c6d4ac45f75ec7afe9,89.0,15.37,itaguai,RJ,praia grande,SP,9.0,health_beauty
9cf566da5a3277749dbd61fa060e8110,a4c79e8a9d9fcb82de5dddf33918fb47,delivered,2017-05-29 12:35:44,2017-06-12 13:28:32,credit_card,205.57,5.0,1.0,331e79a28ee5afbb321a3146653085f2,7c67e1448b00f6e969d365cea6b010ab,159.99,45.58,estrela,RS,itaquaquecetuba,SP,1.0,office_furniture
15fb9c745e91eff5482a9af2a5fad0e6,3c14bd3e2287a1b895bc9af622d3f79a,delivered,2018-05-24 12:16:48,2018-06-04 17:16:36,credit_card,137.38,1.0,1.0,5650f9e1f73d0a1c0176988cf2e950d5,2d518637f53161b973e01f56ea4bb88e,99.99,37.39,fortaleza,CE,sao paulo,SP,1.0,sports_leisure
141ad0192cfa16174e4fd0a1a7e7ba4a,00eb2bf26ade27447b6532561c6a402d,delivered,2018-06-03 21:08:31,2018-06-05 20:32:10,credit_card,104.08,3.0,1.0,290bd89e961af9ea5a733bc477c50355,8648b1e89e9b349e32d3741b30ec737e,94.5,9.58,sao paulo,SP,jacarei,SP,1.0,construction_tools_construction
e5d931ebd7214cd492fff71fb6a2aeff,f19622365d4c40c686c8ca3bec559e48,delivered,2018-05-14 17:56:57,2018-05-23 20:31:55,boleto,222.7,1.0,1.0,1b947042ada4bafeaeb8714e1584d5b1,31344c16881c08a8a72c6d2eb29918c1,189.9,32.8,rio de janeiro,RJ,uba,MG,3.0,furniture_decor
7842147864c0425541edd55923f3c0f1,218874412ede29f4f2cf826409ad90aa,delivered,2018-01-29 13:38:02,2018-02-17 09:32:39,credit_card,44.3,1.0,1.0,363218ba55c610b750224f90bdd34be1,33a6f4b1e7cdc205511e76ba1b6e0186,79.99,14.31,rio de janeiro,RJ,guarulhos,SP,1.0,bed_bath_table
7842147864c0425541edd55923f3c0f1,218874412ede29f4f2cf826409ad90aa,delivered,2018-01-29 13:38:02,2018-02-17 09:32:39,voucher,50.0,1.0,1.0,363218ba55c610b750224f90bdd34be1,33a6f4b1e7cdc205511e76ba1b6e0186,79.99,14.31,rio de janeiro,RJ,guarulhos,SP,1.0,bed_bath_table
6b7c5703bdc03335b37020877a06625e,9ce1401cf82bd5420fe255e02d6292ba,delivered,2017-11-24 01:34:00,2017-12-03 15:36:44,credit_card,79.2,1.0,1.0,0688d52e92d927814617e26d7702df10,681fce914360217db47784ae28905a96,65.0,14.2,carapicuiba,SP,araucaria,PR,2.0,perfumery
cbbb524a0e1646aa6cf7a3c0bbe517ad,dacb079d55ffb1d3955c5d923df3ebb7,delivered,2016-10-05 07:31:49,2016-10-16 14:36:00,boleto,95.58,1.0,1.0,bab7ff9abbcc13690a62d015f2ca8e44,229c3efbfb0ea2058de4ccdfbc3d784a,75.0,20.58,recife,PE,belo horizonte,MG,1.0,computers_accessories
77af7c6e42549e58f42977d5be538d0d,fbf8e675c5adcf8c482b04c517814924,delivered,2018-03-07 16:27:30,2018-03-18 16:21:49,boleto,128.55,1.0,1.0,97afd188bb555122d11925deb0052174,fdaaf5bfda82b7b80535610c831b8d09,109.9,18.65,curitiba,PR,sao jose do rio preto,SP,1.0,sports_leisure
7e05645577366863a93350aac5cc7de5,21809d6b8acb4ca628358610aea9435c,delivered,2017-03-22 17:25:28,2017-04-06 10:35:15,credit_card,148.76,6.0,1.0,fd55ab8af788f6bba621cd37a8701889,062ce95fa2ad4dfaedfc79260130565f,68.9,79.86,aracuai,MG,lajeado,RS,1.0,sports_leisure
ed01ce003df13cab401ba2ff57ea2542,fd24f53c8ce3ad467b44627306e0db30,delivered,2017-11-06 18:20:00,2017-11-14 18:05:15,credit_card,138.48,8.0,1.0,1cf0c9095608952cb1c65c4789946375,b2ba3715d723d245138f291a6fe42594,59.9,9.34,votorantim,SP,sao paulo,SP,2.0,electronics
ed01ce003df13cab401ba2ff57ea2542,fd24f53c8ce3ad467b44627306e0db30,delivered,2017-11-06 18:20:00,2017-11-14 18:05:15,credit_card,138.48,8.0,2.0,1cf0c9095608952cb1c65c4789946375,b2ba3715d723d245138f291a6fe42594,59.9,9.34,votorantim,SP,sao paulo,SP,2.0,electronics
b7a4a9ecb1cd3ef6a3e36a48e200e3be,c3d8fc500d86b1c961ee144395c13a57,delivered,2017-05-19 18:13:54,2017-06-08 07:53:42,credit_card,41.1,4.0,1.0,41171e11f920c47deb1809edda2bf09d,c42fd8e4d47dfb18ce5222f2dd7752f9,26.0,15.1,lages,SC,osasco,SP,4.0,furniture_decor
f09942b1e1419e69f7509158f2a9c1d6,b40a130a36dc28cdbdabe856f1eee283,delivered,2017-12-16 13:51:18,2017-12-23 16:21:44,credit_card,72.68,7.0,1.0,14dffa241a078aeaebaef48a49e807ca,fa40cc5b934574b62717c68f3d678b6d,64.9,7.78,santos,SP,sao paulo,SP,4.0,baby
d10090be5f75fb89b6817469f0ce1a30,321d2bc7c3bcd8475d52d2cf4a179c37,delivered,2018-04-18 13:13:47,2018-04-23 14:44:35,credit_card,32.13,2.0,1.0,de15917c5525c593f2a9747a5c943ee7,3092c0b297aacfb4bb6e056ebe13b9b8,16.9,15.23,queimados,RJ,aruja,SP,3.0,pet_shop
5342acb7b183acec77f59e4d78f7c804,4d493a5e3a53373d3bc26a01575a71dc,delivered,2018-03-29 20:53:48,2018-04-24 16:10:44,credit_card,150.21,1.0,1.0,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831,112.0,38.21,simoes filho,BA,cariacica,ES,3.0,construction_tools_construction
72ee4a26e767e55282ac10e63c7b1227,ab4e4f11610404b4184fb812e47bb0ed,delivered,2018-06-23 19:24:21,2018-07-09 18:21:32,credit_card,112.77,2.0,1.0,9ccf11289147e5277b022439b4ea1f20,955fee9216a65b617aa5c0531780ce60,60.0,52.77,acailandia,MA,sao paulo,SP,5.0,auto
